"","CVEGEO","x","y"
"2282","30193",-96.22165678855,19.185825540153
"2283","30194",-97.2029290934047,19.651949151574
"2284","30195",-97.1635796306843,18.632674766223
"2285","30196",-96.7996391772238,18.8264696303194
"2286","30197",-96.7734201100982,19.8481647241887
"2287","30198",-98.3440846891072,20.4954330375938
"2288","30199",-94.6386742959206,17.9504776718668
"2289","30200",-96.733817333385,19.067183921154
"2290","30201",-96.9254729225961,18.6492421655802
"2291","30202",-98.3031165715516,20.7343316220101
"2292","30203",-97.5585756586197,20.1339349401335
"2293","30204",-94.1607542714117,18.0848531178899
"2294","30205",-98.41892934268,21.7492568424319
"2295","30206",-94.391360898618,18.0627732839017
"2296","30207",-96.168500358837,18.3027548130595
"2297","30208",-95.7186539731976,18.3267732657845
"2298","30209",-94.7873515606057,18.3683054721272
"2299","30210",-94.3558379447124,17.2769554161772
"2300","30211",-96.9152171751345,20.2172888945095
"2301","30212",-95.6649341515838,17.6250967294852
"2302","31001",-89.6503774428096,20.6551964288276
"2303","31002",-89.4474343775024,20.8244740141385
"2304","31003",-89.3483827925324,20.2620578451476
"2305","31004",-89.3993997053969,21.1344439153148
"2306","31005",-89.1756387632512,21.0005070098267
"2307","31006",-88.6496406798351,21.2217716723329
"2308","31007",-89.2512879146754,20.9802539379262
"2309","31008",-88.124449286173,21.0141233761922
"2310","31009",-89.0732004708155,21.1657390167009
"2311","31010",-89.0493300398989,20.4253212945443
"2312","31011",-90.2996118452613,20.8895160938599
"2313","31012",-88.5807850983632,21.0306882549023
"2314","31013",-89.5137700059235,21.0821132783723
"2315","31014",-88.3480663106615,20.6240097824096
"2316","31015",-89.3452798601196,20.7191443565616
"2317","31016",-89.0182855807917,20.193706877389
"2318","31017",-88.5693113770296,20.4965135162104
"2319","31018",-89.4860755730253,20.4985391565125
"2320","31019",-87.8246029831966,20.7601900634047
"2321","31020",-89.5267422818028,21.1507302225975
"2322","31021",-88.1815321602,20.4370363148593
"2323","31022",-88.526616860546,20.2738340266103
"2324","31023",-89.8487177104224,20.7300044219131
"2325","31024",-89.280737780059,20.4714667624668
"2326","31025",-89.4446602477363,20.4021558063349
"2327","31026",-89.3424812852765,21.2559165587099
"2328","31027",-89.025059666458,21.2913458789797
"2329","31028",-88.6684598052057,21.4336489110994
"2330","31029",-88.7354407282685,21.3318389624432
"2331","31030",-88.5336237253376,20.8354611572108
"2332","31031",-88.8397862379309,21.0842172502511
"2333","31032",-88.3570565569787,21.021181063609
"2334","31033",-90.2167395818712,20.5653375290282
"2335","31034",-89.245535897067,20.8075335713132
"2336","31035",-89.1592136715699,20.8760221196782
"2337","31036",-89.2520611160922,20.6810339773529
"2338","31037",-89.1315050131802,20.6957990928727
"2339","31038",-89.9830621789356,21.0724118959835
"2340","31039",-89.4734949769088,21.237695882225
"2341","31040",-88.9868033516816,20.9156871431188
"2342","31041",-89.5368892416556,20.9185516898379
"2343","31042",-88.9835408143372,20.7598252828922
"2344","31043",-88.4375207754261,20.5996237306561
"2345","31044",-90.0508896547632,20.8517675516156
"2346","31045",-89.8989630219093,20.6415581532128
"2347","31046",-89.3833444414749,20.5026092627182
"2348","31047",-89.3689892581186,20.3839633794567
"2349","31048",-90.069599524196,20.6219059264438
"2350","31049",-89.1859149758088,20.4911564267336
"2351","31050",-89.6395056901164,20.9839706527824
"2352","31051",-89.4541977419913,21.1324243926771
"2353","31052",-89.2779822764154,21.1438172828941
"2354","31053",-89.7382741590243,20.4532802331168
"2355","31054",-89.3237994825924,21.0510410832595
"2356","31055",-89.8467150188221,20.5512738524685
"2357","31056",-89.5225671625364,20.1471405300825
"2358","31057",-88.3087987631482,21.3537922122967
"2359","31058",-88.8279838326042,20.0774307545657
"2360","31059",-89.6773554069356,21.6709139672942
"2361","31060",-88.6358379344962,20.8426873603905
"2362","31061",-88.0845164353725,21.5472249770632
"2363","31062",-89.6190005064939,20.5287620620606
"2364","31063",-89.9177684640405,20.8407445817457
"2365","31064",-89.2101861595786,20.764116449972
"2366","31065",-88.3145411316358,21.4939179281989
"2367","31066",-89.7264731806077,20.2682988615129
"2368","31067",-89.3708457890603,20.840993839402
"2369","31068",-89.1986554742334,21.2703884921881
"2370","31069",-88.9880441843377,20.6074514171631
"2371","31070",-88.3718252619413,21.2096534640486
"2372","31071",-88.8891769368082,20.8048315501356
"2373","31072",-89.1512474816904,21.1041903524835
"2374","31073",-88.9046867023399,20.2477744523571
"2375","31074",-89.2856292156086,20.8946782485708
"2376","31075",-89.2214732259523,20.3773149589688
"2377","31076",-89.4573310270242,20.6616775671433
"2378","31077",-88.848287920274,21.0219461760132
"2379","31078",-89.1019234585869,21.0061593932851
"2380","31079",-89.3007958674981,19.9320301139787
"2381","31080",-89.2729883769247,20.5707933810551
"2382","31081",-88.3958581222395,20.4930236404172
"2383","31082",-89.2557066111988,21.2174781821431
"2384","31083",-89.2774315249045,21.3129766843124
"2385","31084",-88.8735313469563,21.1670292435847
"2386","31085",-88.0645163369823,20.8986159596329
"2387","31086",-89.0024788422869,21.068018328824
"2388","31087",-90.0581075022277,20.9562131914687
"2389","31088",-89.0660966182169,21.0656355579787
"2390","31089",-89.5612824457591,20.3603799511747
"2391","31090",-89.5356463566946,20.76608776368
"2392","31091",-88.5084358661388,20.7266299367341
"2393","31092",-88.3231714197996,20.3916385622642
"2394","31093",-89.3760290636979,20.9787394095104
"2395","31094",-89.0869636411147,20.2468125109053
"2396","31095",-89.4645421017688,20.9634700283875
"2397","31096",-87.847866632786,21.2571380835688
"2398","31097",-88.7468112605784,20.886211624792
"2399","31098",-89.0467804891181,19.9379563211626
"2400","31099",-88.3623580448486,20.7800330008041
"2401","31100",-89.7798741498595,21.0629396353098
"2402","31101",-89.7654258671346,20.8524591478981
"2403","31102",-88.1083437808711,20.6382927900815
"2404","31103",-89.1238171911877,20.8052010070647
"2405","31104",-88.769709411587,20.4805498386934
"2406","31105",-89.4438199836967,21.0572615004655
"2407","31106",-89.1203934106635,21.2881787128245
"2408","32001",-103.073793609538,21.4723565202506
"2409","32002",-102.691869441184,21.4669735963287
"2410","32003",-103.446610398995,21.7865033150702
"2411","32004",-103.581794559312,21.4956285116395
"2412","32005",-102.746871185107,22.9568867551485
"2413","32006",-102.732625644503,23.5773277764716
"2414","32007",-101.241214275297,24.4530217506968
"2415","32008",-102.390229721382,22.4487146111283
"2416","32009",-103.910402776764,23.4180516431621
"2417","32010",-102.996070948146,23.2368678045024
"2418","32011",-103.503217662681,21.2169141309657
"2419","32012",-102.559187045195,22.4779200719932
"2420","32013",-102.787848815406,23.0155070512392
"2421","32014",-102.811516470331,24.1374591971871
"2422","32015",-103.050124587465,21.9990287008616
"2423","32016",-102.119949076875,22.6901248901324
"2424","32017",-102.407782596346,22.7801330795782
"2425","32018",-102.927834698617,21.7720933728397
"2426","32019",-102.998302419455,21.6236785348706
"2427","32020",-102.991937804446,22.7254490087196
"2428","32021",-103.953382410732,23.1752163955051
"2429","32022",-103.303166170392,24.2942145256645
"2430","32023",-103.12407681171,21.3767127773034
"2431","32024",-101.958760321557,22.284595865915
"2432","32025",-102.225540044967,22.4342908031854
"2433","32026",-101.921882958952,24.351559097393
"2434","32027",-101.999635669409,24.9154062539577
"2435","32028",-103.333765826401,21.1945157820639
"2436","32029",-103.48839314096,24.117358798201
"2437","32030",-103.248103949228,21.939040791124
"2438","32031",-103.461983871112,22.3749310737326
"2439","32032",-102.672879301229,22.8524667705114
"2440","32033",-103.164312135404,21.1986043705962
"2441","32034",-102.859567871794,21.4173431602392
"2442","32035",-101.91554322573,22.396705003295
"2443","32036",-102.216372326196,22.56834593885
"2444","32037",-102.475740264986,22.9913258307918
"2445","32038",-101.528922207662,22.2686827142633
"2446","32039",-103.031736319132,23.7829884813371
"2447","32040",-103.239928103917,23.5631942109218
"2448","32041",-100.904711119074,24.4496357672788
"2449","32042",-103.614824452326,23.6397384406827
"2450","32043",-103.193974744261,22.6313014460369
"2451","32044",-102.933122162629,21.9343274373658
"2452","32045",-103.356712720588,21.62447492372
"2453","32046",-103.136828525743,22.4440829303262
"2454","32047",-103.453322182297,21.3637247860465
"2455","32048",-103.22717896848,21.7847799816583
"2456","32049",-103.753142237576,22.7789651899328
"2457","32050",-102.482659734442,22.8480502360634
"2458","32051",-102.176492265294,23.6047653559007
"2459","32052",-101.892330049067,22.1296568009633
"2460","32053",-101.95373785972,22.5518572314299
"2461","32054",-101.714323521683,22.4073466437589
"2462","32055",-102.851567013873,22.2981439609562
"2463","32056",-102.678055154312,22.7357303322264
"2464","32057",-102.312008467604,22.7556250873102
"2465","32058",-103.343883671722,21.5225638144856
